"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"1203";6;1;1203;"defect";"defect";2;2
"1204";2;6;1204;"defect";"defect";2;2
"1205";3;4;1205;"cooperate";"defect";0;5
"1206";5;1;1206;"cooperate";"cooperate";4;4
"1207";2;6;1207;"defect";"defect";2;2
"1208";4;5;1208;"defect";"cooperate";5;0
"1209";3;1;1209;"defect";"cooperate";5;0
"1210";1;2;1210;"defect";"defect";2;2
"1211";6;5;1211;"defect";"cooperate";5;0
"1212";4;3;1212;"defect";"defect";2;2
"1213";2;5;1213;"cooperate";"cooperate";4;4
"1214";4;6;1214;"cooperate";"defect";0;5
"1215";1;3;1215;"cooperate";"defect";0;5
"1216";5;2;1216;"cooperate";"cooperate";4;4
"1217";1;6;1217;"defect";"defect";2;2
"1218";3;4;1218;"cooperate";"defect";0;5
"1219";1;4;1219;"defect";"cooperate";5;0
"1220";5;2;1220;"cooperate";"cooperate";4;4
"1221";6;3;1221;"defect";"defect";2;2
"1222";3;1;1222;"defect";"defect";2;2
"1223";2;5;1223;"cooperate";"cooperate";4;4
"1224";6;4;1224;"defect";"cooperate";5;0
"1225";3;4;1225;"defect";"cooperate";5;0
"1226";5;6;1226;"cooperate";"defect";0;5
"1227";1;2;1227;"cooperate";"cooperate";4;4
"1228";6;1;1228;"defect";"defect";2;2
"1229";3;4;1229;"defect";"cooperate";5;0
"1230";2;5;1230;"cooperate";"cooperate";4;4
"1231";5;4;1231;"cooperate";"cooperate";4;4
"1232";1;6;1232;"defect";"defect";2;2
"1233";3;2;1233;"cooperate";"defect";0;5
"1234";6;4;1234;"defect";"cooperate";5;0
"1235";3;2;1235;"cooperate";"cooperate";4;4
"1236";1;5;1236;"cooperate";"cooperate";4;4
"1237";5;1;1237;"cooperate";"cooperate";4;4
"1238";6;4;1238;"defect";"cooperate";5;0
"1239";2;3;1239;"cooperate";"cooperate";4;4
"1240";3;5;1240;"cooperate";"cooperate";4;4
"1241";4;6;1241;"cooperate";"defect";0;5
"1242";1;2;1242;"cooperate";"cooperate";4;4
"1243";3;2;1243;"cooperate";"cooperate";4;4
"1244";5;4;1244;"cooperate";"cooperate";4;4
"1245";6;1;1245;"defect";"defect";2;2
"1246";6;5;1246;"defect";"cooperate";5;0
"1247";3;1;1247;"cooperate";"cooperate";4;4
"1248";2;4;1248;"defect";"defect";2;2
"1249";3;1;1249;"cooperate";"cooperate";4;4
"1250";4;2;1250;"defect";"defect";2;2
"1251";5;6;1251;"cooperate";"defect";0;5
"1252";4;1;1252;"defect";"defect";2;2
"1253";6;5;1253;"defect";"cooperate";5;0
"1254";3;2;1254;"defect";"cooperate";5;0
"1255";4;3;1255;"cooperate";"defect";0;5
"1256";2;6;1256;"defect";"defect";2;2
"1257";1;5;1257;"defect";"cooperate";5;0
"1258";3;5;1258;"defect";"cooperate";5;0
"1259";1;4;1259;"cooperate";"defect";0;5
"1260";6;2;1260;"defect";"defect";2;2
"1261";2;5;1261;"defect";"cooperate";5;0
"1262";1;3;1262;"defect";"cooperate";5;0
"1263";4;6;1263;"defect";"defect";2;2
"1264";2;1;1264;"defect";"defect";2;2
"1265";3;6;1265;"defect";"defect";2;2
"1266";5;4;1266;"cooperate";"defect";0;5
"1267";2;6;1267;"defect";"defect";2;2
"1268";5;4;1268;"cooperate";"cooperate";4;4
"1269";1;3;1269;"defect";"cooperate";5;0
"1270";5;4;1270;"cooperate";"defect";0;5
"1271";3;6;1271;"defect";"defect";2;2
"1272";2;1;1272;"defect";"defect";2;2
"1273";3;1;1273;"cooperate";"defect";0;5
"1274";4;2;1274;"defect";"defect";2;2
"1275";6;5;1275;"defect";"cooperate";5;0
"1276";1;5;1276;"defect";"cooperate";5;0
"1277";2;6;1277;"defect";"defect";2;2
"1278";4;3;1278;"cooperate";"defect";0;5
"1279";3;6;1279;"defect";"defect";2;2
"1280";1;5;1280;"defect";"cooperate";5;0
"1281";4;2;1281;"cooperate";"cooperate";4;4
"1282";1;2;1282;"defect";"defect";2;2
"1283";6;4;1283;"defect";"defect";2;2
"1284";3;5;1284;"defect";"cooperate";5;0
"1285";6;1;1285;"defect";"defect";2;2
"1286";3;2;1286;"defect";"defect";2;2
"1287";4;5;1287;"cooperate";"cooperate";4;4
"1288";5;4;1288;"cooperate";"defect";0;5
"1289";6;1;1289;"defect";"defect";2;2
"1290";3;2;1290;"defect";"defect";2;2
"1291";5;6;1291;"cooperate";"defect";0;5
"1292";3;1;1292;"defect";"defect";2;2
"1293";2;4;1293;"cooperate";"cooperate";4;4
"1294";2;6;1294;"defect";"defect";2;2
"1295";3;1;1295;"defect";"defect";2;2
"1296";4;5;1296;"cooperate";"cooperate";4;4
"1297";5;2;1297;"cooperate";"defect";0;5
"1298";4;3;1298;"cooperate";"cooperate";4;4
"1299";6;1;1299;"defect";"defect";2;2
"1300";3;6;1300;"defect";"defect";2;2
"1301";5;2;1301;"cooperate";"cooperate";4;4
"1302";1;4;1302;"cooperate";"cooperate";4;4
"1303";2;4;1303;"cooperate";"defect";0;5
"1304";5;1;1304;"cooperate";"cooperate";4;4
"1305";6;3;1305;"defect";"defect";2;2
"1306";3;5;1306;"cooperate";"cooperate";4;4
"1307";2;4;1307;"cooperate";"defect";0;5
"1308";6;1;1308;"defect";"defect";2;2
"1309";1;3;1309;"cooperate";"cooperate";4;4
"1310";4;6;1310;"defect";"defect";2;2
"1311";5;2;1311;"cooperate";"cooperate";4;4
"1312";3;1;1312;"cooperate";"cooperate";4;4
"1313";6;2;1313;"defect";"defect";2;2
"1314";4;5;1314;"defect";"cooperate";5;0
"1315";1;3;1315;"cooperate";"cooperate";4;4
"1316";4;2;1316;"defect";"defect";2;2
"1317";5;6;1317;"cooperate";"defect";0;5
"1318";5;2;1318;"cooperate";"cooperate";4;4
"1319";3;6;1319;"defect";"defect";2;2
"1320";1;4;1320;"defect";"cooperate";5;0
"1321";5;2;1321;"cooperate";"cooperate";4;4
"1322";1;6;1322;"defect";"defect";2;2
"1323";4;3;1323;"cooperate";"defect";0;5
"1324";2;3;1324;"defect";"defect";2;2
"1325";6;4;1325;"defect";"defect";2;2
"1326";1;5;1326;"cooperate";"cooperate";4;4
"1327";1;4;1327;"defect";"defect";2;2
"1328";2;3;1328;"defect";"defect";2;2
"1329";6;5;1329;"defect";"cooperate";5;0
"1330";2;4;1330;"defect";"cooperate";5;0
"1331";6;1;1331;"defect";"defect";2;2
"1332";3;5;1332;"cooperate";"cooperate";4;4
"1333";1;5;1333;"cooperate";"cooperate";4;4
"1334";2;4;1334;"defect";"defect";2;2
"1335";3;6;1335;"defect";"defect";2;2
"1336";2;3;1336;"defect";"defect";2;2
"1337";5;6;1337;"cooperate";"defect";0;5
"1338";4;1;1338;"cooperate";"defect";0;5
"1339";1;4;1339;"cooperate";"defect";0;5
"1340";3;6;1340;"defect";"defect";2;2
"1341";2;5;1341;"cooperate";"cooperate";4;4
"1342";2;6;1342;"defect";"defect";2;2
"1343";4;5;1343;"defect";"cooperate";5;0
"1344";1;3;1344;"defect";"cooperate";5;0
"1345";5;1;1345;"cooperate";"defect";0;5
"1346";6;2;1346;"defect";"defect";2;2
"1347";4;3;1347;"defect";"defect";2;2
"1348";4;5;1348;"defect";"cooperate";5;0
"1349";2;3;1349;"defect";"defect";2;2
"1350";6;1;1350;"defect";"defect";2;2
"1351";5;2;1351;"cooperate";"defect";0;5
"1352";6;3;1352;"defect";"defect";2;2
"1353";1;4;1353;"defect";"cooperate";5;0
"1354";1;5;1354;"cooperate";"cooperate";4;4
"1355";6;3;1355;"defect";"defect";2;2
"1356";4;2;1356;"cooperate";"cooperate";4;4
"1357";5;4;1357;"cooperate";"cooperate";4;4
"1358";1;2;1358;"defect";"cooperate";5;0
"1359";6;3;1359;"defect";"defect";2;2
"1360";1;2;1360;"defect";"defect";2;2
"1361";3;4;1361;"cooperate";"cooperate";4;4
"1362";5;6;1362;"cooperate";"defect";0;5
"1363";4;1;1363;"defect";"cooperate";5;0
"1364";3;6;1364;"defect";"defect";2;2
"1365";5;2;1365;"cooperate";"cooperate";4;4
"1366";4;5;1366;"cooperate";"cooperate";4;4
"1367";2;1;1367;"defect";"defect";2;2
"1368";6;3;1368;"defect";"defect";2;2
"1369";6;2;1369;"defect";"defect";2;2
"1370";3;4;1370;"cooperate";"cooperate";4;4
"1371";5;1;1371;"cooperate";"cooperate";4;4
"1372";5;1;1372;"cooperate";"cooperate";4;4
"1373";3;6;1373;"defect";"defect";2;2
"1374";4;2;1374;"defect";"cooperate";5;0
"1375";6;5;1375;"defect";"cooperate";5;0
"1376";2;4;1376;"defect";"cooperate";5;0
"1377";3;1;1377;"defect";"defect";2;2
"1378";6;3;1378;"defect";"defect";2;2
"1379";4;5;1379;"defect";"cooperate";5;0
"1380";1;2;1380;"defect";"defect";2;2
"1381";2;1;1381;"defect";"cooperate";5;0
"1382";4;6;1382;"cooperate";"defect";0;5
"1383";5;3;1383;"cooperate";"cooperate";4;4
"1384";2;5;1384;"cooperate";"cooperate";4;4
"1385";1;3;1385;"defect";"defect";2;2
"1386";4;6;1386;"cooperate";"defect";0;5
"1387";4;2;1387;"defect";"cooperate";5;0
"1388";5;6;1388;"cooperate";"defect";0;5
"1389";1;3;1389;"defect";"defect";2;2
"1390";5;3;1390;"cooperate";"cooperate";4;4
"1391";1;6;1391;"defect";"defect";2;2
"1392";2;4;1392;"defect";"cooperate";5;0
"1393";4;3;1393;"cooperate";"cooperate";4;4
"1394";6;5;1394;"defect";"cooperate";5;0
"1395";2;1;1395;"defect";"defect";2;2
"1396";6;2;1396;"defect";"defect";2;2
"1397";4;3;1397;"defect";"cooperate";5;0
"1398";1;5;1398;"cooperate";"cooperate";4;4
"1399";5;2;1399;"cooperate";"cooperate";4;4
"1400";1;3;1400;"defect";"cooperate";5;0
"1401";4;6;1401;"cooperate";"defect";0;5
"1402";6;3;1402;"defect";"defect";2;2
"1403";1;4;1403;"cooperate";"cooperate";4;4
"1404";5;2;1404;"cooperate";"cooperate";4;4
"1405";3;4;1405;"defect";"cooperate";5;0
"1406";5;6;1406;"cooperate";"defect";0;5
"1407";1;2;1407;"defect";"cooperate";5;0
"1408";6;1;1408;"defect";"defect";2;2
"1409";4;3;1409;"defect";"defect";2;2
"1410";5;2;1410;"cooperate";"cooperate";4;4
"1411";5;3;1411;"cooperate";"cooperate";4;4
"1412";2;4;1412;"defect";"cooperate";5;0
"1413";6;1;1413;"defect";"defect";2;2
"1414";4;3;1414;"cooperate";"defect";0;5
"1415";6;5;1415;"defect";"cooperate";5;0
"1416";2;1;1416;"cooperate";"defect";0;5
"1417";3;4;1417;"cooperate";"cooperate";4;4
"1418";5;1;1418;"cooperate";"cooperate";4;4
"1419";2;6;1419;"defect";"defect";2;2
"1420";1;2;1420;"defect";"cooperate";5;0
"1421";6;3;1421;"defect";"defect";2;2
"1422";5;4;1422;"cooperate";"cooperate";4;4
"1423";2;3;1423;"cooperate";"defect";0;5
"1424";5;6;1424;"cooperate";"defect";0;5
"1425";4;1;1425;"cooperate";"defect";0;5
"1426";6;3;1426;"defect";"defect";2;2
"1427";4;2;1427;"cooperate";"cooperate";4;4
"1428";1;5;1428;"cooperate";"cooperate";4;4
"1429";3;4;1429;"cooperate";"cooperate";4;4
"1430";5;1;1430;"cooperate";"defect";0;5
"1431";6;2;1431;"defect";"defect";2;2
"1432";6;4;1432;"defect";"cooperate";5;0
"1433";2;3;1433;"cooperate";"defect";0;5
"1434";5;1;1434;"cooperate";"cooperate";4;4
"1435";1;3;1435;"cooperate";"cooperate";4;4
"1436";5;6;1436;"cooperate";"defect";0;5
"1437";4;2;1437;"defect";"cooperate";5;0
"1438";4;1;1438;"defect";"defect";2;2
"1439";5;6;1439;"cooperate";"defect";0;5
"1440";3;2;1440;"defect";"cooperate";5;0
"1441";2;4;1441;"defect";"cooperate";5;0
"1442";6;5;1442;"defect";"cooperate";5;0
"1443";3;1;1443;"cooperate";"defect";0;5
"1444";2;3;1444;"cooperate";"defect";0;5
"1445";4;1;1445;"defect";"defect";2;2
"1446";6;5;1446;"defect";"cooperate";5;0
"1447";3;4;1447;"defect";"cooperate";5;0
"1448";6;5;1448;"defect";"cooperate";5;0
"1449";1;2;1449;"cooperate";"cooperate";4;4
"1450";4;5;1450;"cooperate";"cooperate";4;4
"1451";1;6;1451;"defect";"defect";2;2
"1452";3;2;1452;"defect";"defect";2;2
"1453";5;4;1453;"cooperate";"defect";0;5
"1454";1;3;1454;"defect";"defect";2;2
"1455";2;6;1455;"defect";"defect";2;2
"1456";3;1;1456;"defect";"defect";2;2
"1457";5;2;1457;"cooperate";"cooperate";4;4
"1458";4;6;1458;"cooperate";"defect";0;5
"1459";4;6;1459;"defect";"defect";2;2
"1460";3;1;1460;"defect";"defect";2;2
"1461";5;2;1461;"cooperate";"cooperate";4;4
"1462";6;3;1462;"defect";"defect";2;2
"1463";2;5;1463;"cooperate";"cooperate";4;4
"1464";4;1;1464;"cooperate";"defect";0;5
"1465";4;6;1465;"cooperate";"defect";0;5
"1466";5;2;1466;"cooperate";"cooperate";4;4
"1467";3;1;1467;"defect";"defect";2;2
"1468";2;4;1468;"cooperate";"defect";0;5
"1469";6;5;1469;"defect";"cooperate";5;0
"1470";1;3;1470;"defect";"defect";2;2
"1471";1;4;1471;"defect";"cooperate";5;0
"1472";6;2;1472;"defect";"defect";2;2
"1473";5;3;1473;"cooperate";"cooperate";4;4
"1474";3;1;1474;"defect";"defect";2;2
"1475";4;6;1475;"cooperate";"defect";0;5
"1476";5;2;1476;"cooperate";"cooperate";4;4
"1477";6;3;1477;"defect";"defect";2;2
"1478";2;4;1478;"cooperate";"cooperate";4;4
"1479";5;1;1479;"cooperate";"cooperate";4;4
"1480";6;3;1480;"defect";"defect";2;2
"1481";1;2;1481;"cooperate";"cooperate";4;4
"1482";4;5;1482;"defect";"cooperate";5;0
"1483";4;2;1483;"cooperate";"defect";0;5
"1484";5;6;1484;"cooperate";"defect";0;5
"1485";1;3;1485;"defect";"cooperate";5;0
"1486";6;3;1486;"defect";"defect";2;2
"1487";4;2;1487;"cooperate";"cooperate";4;4
"1488";1;5;1488;"cooperate";"cooperate";4;4
"1489";5;2;1489;"cooperate";"defect";0;5
"1490";1;4;1490;"cooperate";"cooperate";4;4
"1491";3;6;1491;"defect";"defect";2;2
"1492";2;5;1492;"cooperate";"cooperate";4;4
"1493";3;6;1493;"defect";"defect";2;2
"1494";4;1;1494;"cooperate";"cooperate";4;4
"1495";4;1;1495;"cooperate";"cooperate";4;4
"1496";5;2;1496;"cooperate";"defect";0;5
"1497";3;6;1497;"defect";"defect";2;2
"1498";1;3;1498;"defect";"cooperate";5;0
"1499";4;6;1499;"cooperate";"defect";0;5
"1500";2;5;1500;"cooperate";"cooperate";4;4
"1501";4;6;1501;"cooperate";"defect";0;5
"1502";3;1;1502;"defect";"defect";2;2
"1503";2;5;1503;"defect";"cooperate";5;0
"1504";5;2;1504;"cooperate";"defect";0;5
"1505";6;3;1505;"defect";"defect";2;2
"1506";1;4;1506;"cooperate";"cooperate";4;4
"1507";6;5;1507;"defect";"cooperate";5;0
"1508";1;3;1508;"defect";"cooperate";5;0
"1509";2;4;1509;"defect";"defect";2;2
"1510";5;4;1510;"cooperate";"cooperate";4;4
"1511";1;3;1511;"defect";"defect";2;2
"1512";6;2;1512;"defect";"defect";2;2
"1513";3;5;1513;"cooperate";"cooperate";4;4
"1514";1;6;1514;"defect";"defect";2;2
"1515";4;2;1515;"defect";"defect";2;2
"1516";2;6;1516;"defect";"defect";2;2
"1517";5;1;1517;"cooperate";"cooperate";4;4
"1518";4;3;1518;"cooperate";"defect";0;5
"1519";4;5;1519;"cooperate";"cooperate";4;4
"1520";3;2;1520;"defect";"cooperate";5;0
"1521";6;1;1521;"defect";"defect";2;2
"1522";1;3;1522;"defect";"defect";2;2
"1523";4;5;1523;"defect";"cooperate";5;0
"1524";2;6;1524;"defect";"defect";2;2
"1525";3;6;1525;"defect";"defect";2;2
"1526";2;4;1526;"defect";"cooperate";5;0
"1527";5;1;1527;"cooperate";"cooperate";4;4
"1528";1;5;1528;"cooperate";"cooperate";4;4
"1529";2;3;1529;"defect";"defect";2;2
"1530";6;4;1530;"defect";"defect";2;2
"1531";1;4;1531;"cooperate";"cooperate";4;4
"1532";3;2;1532;"defect";"defect";2;2
"1533";6;5;1533;"defect";"cooperate";5;0
"1534";2;6;1534;"defect";"defect";2;2
"1535";4;1;1535;"defect";"cooperate";5;0
"1536";3;5;1536;"cooperate";"cooperate";4;4
"1537";1;3;1537;"cooperate";"cooperate";4;4
"1538";2;4;1538;"defect";"defect";2;2
"1539";6;5;1539;"defect";"cooperate";5;0
"1540";4;1;1540;"cooperate";"cooperate";4;4
"1541";6;2;1541;"defect";"defect";2;2
"1542";3;5;1542;"cooperate";"cooperate";4;4
"1543";1;2;1543;"defect";"cooperate";5;0
"1544";4;3;1544;"cooperate";"cooperate";4;4
"1545";6;5;1545;"defect";"cooperate";5;0
"1546";2;5;1546;"cooperate";"cooperate";4;4
"1547";4;3;1547;"defect";"cooperate";5;0
"1548";6;1;1548;"defect";"defect";2;2
"1549";5;4;1549;"cooperate";"cooperate";4;4
"1550";1;6;1550;"defect";"defect";2;2
"1551";3;2;1551;"cooperate";"cooperate";4;4
"1552";1;4;1552;"cooperate";"cooperate";4;4
"1553";2;5;1553;"cooperate";"cooperate";4;4
"1554";3;6;1554;"defect";"defect";2;2
"1555";4;5;1555;"cooperate";"cooperate";4;4
"1556";2;1;1556;"cooperate";"cooperate";4;4
"1557";6;3;1557;"defect";"defect";2;2
"1558";6;1;1558;"defect";"defect";2;2
"1559";4;2;1559;"defect";"cooperate";5;0
"1560";5;3;1560;"cooperate";"cooperate";4;4
"1561";3;1;1561;"cooperate";"defect";0;5
"1562";5;6;1562;"cooperate";"defect";0;5
"1563";4;2;1563;"defect";"defect";2;2
"1564";5;1;1564;"cooperate";"cooperate";4;4
"1565";3;4;1565;"defect";"cooperate";5;0
"1566";6;2;1566;"defect";"defect";2;2
"1567";3;6;1567;"defect";"defect";2;2
"1568";2;1;1568;"cooperate";"cooperate";4;4
"1569";4;5;1569;"defect";"cooperate";5;0
"1570";4;3;1570;"defect";"defect";2;2
"1571";6;2;1571;"defect";"defect";2;2
"1572";5;1;1572;"cooperate";"cooperate";4;4
"1573";3;6;1573;"defect";"defect";2;2
"1574";4;1;1574;"defect";"defect";2;2
"1575";2;5;1575;"cooperate";"cooperate";4;4
"1576";5;6;1576;"cooperate";"defect";0;5
"1577";1;4;1577;"defect";"cooperate";5;0
"1578";2;3;1578;"defect";"cooperate";5;0
"1579";6;4;1579;"defect";"cooperate";5;0
"1580";2;1;1580;"defect";"defect";2;2
"1581";5;3;1581;"cooperate";"cooperate";4;4
"1582";4;1;1582;"cooperate";"defect";0;5
"1583";6;3;1583;"defect";"defect";2;2
"1584";2;5;1584;"cooperate";"cooperate";4;4
"1585";6;3;1585;"defect";"defect";2;2
"1586";4;2;1586;"cooperate";"cooperate";4;4
"1587";5;1;1587;"cooperate";"cooperate";4;4
"1588";4;6;1588;"cooperate";"defect";0;5
"1589";1;3;1589;"defect";"cooperate";5;0
"1590";5;2;1590;"cooperate";"cooperate";4;4
"1591";2;3;1591;"defect";"cooperate";5;0
"1592";6;4;1592;"defect";"defect";2;2
"1593";5;1;1593;"cooperate";"cooperate";4;4
"1594";2;6;1594;"defect";"defect";2;2
"1595";1;5;1595;"cooperate";"cooperate";4;4
"1596";3;4;1596;"defect";"cooperate";5;0
"1597";4;1;1597;"cooperate";"defect";0;5
"1598";6;2;1598;"defect";"defect";2;2
"1599";3;5;1599;"cooperate";"cooperate";4;4
"1600";6;5;1600;"defect";"cooperate";5;0
"1601";1;2;1601;"defect";"cooperate";5;0
"1602";4;3;1602;"cooperate";"cooperate";4;4
"1603";2;1;1603;"defect";"defect";2;2
"1604";4;3;1604;"defect";"cooperate";5;0
"1605";5;6;1605;"cooperate";"defect";0;5
"1606";3;4;1606;"defect";"defect";2;2
"1607";5;6;1607;"cooperate";"defect";0;5
"1608";1;2;1608;"defect";"cooperate";5;0
"1609";1;5;1609;"cooperate";"cooperate";4;4
"1610";4;6;1610;"cooperate";"defect";0;5
"1611";3;2;1611;"defect";"defect";2;2
"1612";6;4;1612;"defect";"defect";2;2
"1613";1;2;1613;"defect";"cooperate";5;0
"1614";5;3;1614;"cooperate";"defect";0;5
"1615";3;5;1615;"cooperate";"cooperate";4;4
"1616";6;2;1616;"defect";"defect";2;2
"1617";4;1;1617;"cooperate";"defect";0;5
"1618";5;1;1618;"cooperate";"defect";0;5
"1619";6;4;1619;"defect";"defect";2;2
"1620";2;3;1620;"cooperate";"defect";0;5
"1621";4;3;1621;"defect";"defect";2;2
"1622";2;1;1622;"cooperate";"cooperate";4;4
"1623";5;6;1623;"cooperate";"defect";0;5
"1624";4;6;1624;"cooperate";"defect";0;5
"1625";2;5;1625;"cooperate";"cooperate";4;4
"1626";3;1;1626;"cooperate";"cooperate";4;4
"1627";2;6;1627;"defect";"defect";2;2
"1628";1;5;1628;"defect";"cooperate";5;0
"1629";3;4;1629;"cooperate";"cooperate";4;4
"1630";5;6;1630;"cooperate";"defect";0;5
"1631";2;1;1631;"defect";"defect";2;2
"1632";3;4;1632;"defect";"defect";2;2
"1633";4;1;1633;"defect";"defect";2;2
"1634";5;2;1634;"cooperate";"cooperate";4;4
"1635";6;3;1635;"defect";"defect";2;2
"1636";1;2;1636;"defect";"cooperate";5;0
"1637";6;4;1637;"defect";"defect";2;2
"1638";3;5;1638;"cooperate";"cooperate";4;4
"1639";3;6;1639;"defect";"defect";2;2
"1640";1;5;1640;"cooperate";"cooperate";4;4
"1641";4;2;1641;"cooperate";"defect";0;5
"1642";1;3;1642;"defect";"cooperate";5;0
"1643";5;6;1643;"cooperate";"defect";0;5
"1644";4;2;1644;"defect";"cooperate";5;0
"1645";3;6;1645;"defect";"defect";2;2
"1646";1;5;1646;"cooperate";"cooperate";4;4
"1647";4;2;1647;"defect";"defect";2;2
"1648";2;1;1648;"cooperate";"defect";0;5
"1649";4;3;1649;"defect";"defect";2;2
"1650";5;6;1650;"cooperate";"defect";0;5
"1651";3;5;1651;"cooperate";"cooperate";4;4
"1652";1;4;1652;"defect";"cooperate";5;0
"1653";2;6;1653;"defect";"defect";2;2
"1654";5;6;1654;"cooperate";"defect";0;5
"1655";2;4;1655;"defect";"cooperate";5;0
"1656";1;3;1656;"cooperate";"defect";0;5
"1657";5;4;1657;"cooperate";"cooperate";4;4
"1658";3;6;1658;"defect";"defect";2;2
"1659";2;1;1659;"cooperate";"defect";0;5
"1660";4;3;1660;"cooperate";"defect";0;5
"1661";6;1;1661;"defect";"defect";2;2
"1662";5;2;1662;"cooperate";"cooperate";4;4
"1663";3;1;1663;"defect";"defect";2;2
"1664";6;4;1664;"defect";"cooperate";5;0
"1665";5;2;1665;"cooperate";"cooperate";4;4
"1666";3;4;1666;"defect";"defect";2;2
"1667";5;1;1667;"cooperate";"cooperate";4;4
"1668";6;2;1668;"defect";"defect";2;2
"1669";6;4;1669;"defect";"defect";2;2
"1670";2;3;1670;"defect";"defect";2;2
"1671";1;5;1671;"cooperate";"cooperate";4;4
"1672";2;5;1672;"cooperate";"cooperate";4;4
"1673";4;3;1673;"cooperate";"defect";0;5
"1674";6;1;1674;"defect";"defect";2;2
"1675";4;1;1675;"cooperate";"cooperate";4;4
"1676";3;2;1676;"cooperate";"defect";0;5
"1677";6;5;1677;"defect";"cooperate";5;0
"1678";2;6;1678;"defect";"defect";2;2
"1679";5;4;1679;"cooperate";"cooperate";4;4
"1680";1;3;1680;"cooperate";"cooperate";4;4
"1681";6;5;1681;"defect";"cooperate";5;0
"1682";3;2;1682;"defect";"defect";2;2
"1683";1;4;1683;"cooperate";"defect";0;5
"1684";4;2;1684;"defect";"cooperate";5;0
"1685";6;1;1685;"defect";"defect";2;2
"1686";3;5;1686;"cooperate";"cooperate";4;4
"1687";2;5;1687;"cooperate";"cooperate";4;4
"1688";3;1;1688;"defect";"cooperate";5;0
"1689";4;6;1689;"defect";"defect";2;2
"1690";4;5;1690;"defect";"cooperate";5;0
"1691";2;1;1691;"defect";"cooperate";5;0
"1692";3;6;1692;"defect";"defect";2;2
"1693";1;5;1693;"cooperate";"cooperate";4;4
"1694";6;2;1694;"defect";"defect";2;2
"1695";3;4;1695;"defect";"defect";2;2
"1696";6;3;1696;"defect";"defect";2;2
"1697";2;5;1697;"cooperate";"cooperate";4;4
"1698";1;4;1698;"cooperate";"cooperate";4;4
"1699";5;3;1699;"cooperate";"cooperate";4;4
"1700";6;1;1700;"defect";"defect";2;2
"1701";2;4;1701;"cooperate";"defect";0;5
"1702";5;6;1702;"cooperate";"defect";0;5
"1703";3;2;1703;"cooperate";"defect";0;5
"1704";4;1;1704;"cooperate";"cooperate";4;4
"1705";1;5;1705;"cooperate";"cooperate";4;4
"1706";2;4;1706;"cooperate";"cooperate";4;4
"1707";6;3;1707;"defect";"defect";2;2
"1708";1;3;1708;"defect";"cooperate";5;0
"1709";2;6;1709;"defect";"defect";2;2
"1710";4;5;1710;"cooperate";"cooperate";4;4
"1711";1;6;1711;"defect";"defect";2;2
"1712";4;5;1712;"cooperate";"cooperate";4;4
"1713";2;3;1713;"defect";"defect";2;2
"1714";5;3;1714;"cooperate";"defect";0;5
"1715";6;2;1715;"defect";"defect";2;2
"1716";4;1;1716;"defect";"cooperate";5;0
"1717";5;2;1717;"cooperate";"cooperate";4;4
"1718";3;4;1718;"defect";"defect";2;2
"1719";1;6;1719;"defect";"defect";2;2
"1720";6;5;1720;"defect";"cooperate";5;0
"1721";4;2;1721;"cooperate";"cooperate";4;4
"1722";3;1;1722;"defect";"defect";2;2
"1723";6;3;1723;"defect";"defect";2;2
"1724";1;2;1724;"defect";"defect";2;2
"1725";4;5;1725;"defect";"cooperate";5;0
"1726";6;5;1726;"defect";"cooperate";5;0
"1727";4;1;1727;"cooperate";"defect";0;5
"1728";2;3;1728;"defect";"defect";2;2
"1729";1;3;1729;"defect";"defect";2;2
"1730";4;2;1730;"defect";"cooperate";5;0
"1731";5;6;1731;"cooperate";"defect";0;5
"1732";1;4;1732;"defect";"defect";2;2
"1733";6;3;1733;"defect";"defect";2;2
"1734";5;2;1734;"cooperate";"cooperate";4;4
"1735";4;5;1735;"cooperate";"cooperate";4;4
"1736";6;3;1736;"defect";"defect";2;2
"1737";2;1;1737;"defect";"defect";2;2
"1738";1;3;1738;"defect";"defect";2;2
"1739";2;4;1739;"cooperate";"cooperate";4;4
"1740";5;6;1740;"cooperate";"defect";0;5
"1741";1;5;1741;"cooperate";"cooperate";4;4
"1742";6;3;1742;"defect";"defect";2;2
"1743";2;4;1743;"cooperate";"cooperate";4;4
"1744";6;4;1744;"defect";"cooperate";5;0
"1745";1;3;1745;"defect";"cooperate";5;0
"1746";2;5;1746;"defect";"cooperate";5;0
"1747";6;4;1747;"defect";"cooperate";5;0
"1748";2;1;1748;"defect";"defect";2;2
"1749";3;5;1749;"defect";"cooperate";5;0
"1750";5;6;1750;"cooperate";"defect";0;5
"1751";2;3;1751;"defect";"defect";2;2
"1752";4;1;1752;"cooperate";"cooperate";4;4
"1753";4;2;1753;"cooperate";"cooperate";4;4
"1754";5;3;1754;"cooperate";"cooperate";4;4
"1755";6;1;1755;"defect";"defect";2;2
"1756";3;5;1756;"cooperate";"cooperate";4;4
"1757";4;1;1757;"defect";"cooperate";5;0
"1758";6;2;1758;"defect";"defect";2;2
"1759";4;5;1759;"defect";"cooperate";5;0
"1760";3;2;1760;"defect";"cooperate";5;0
"1761";6;1;1761;"defect";"defect";2;2
"1762";1;5;1762;"cooperate";"cooperate";4;4
"1763";3;4;1763;"defect";"defect";2;2
